subject,verb,0
reality,move,1
robot,combine,1
tb,diagnose,1
robot,carry,1
teacher,pass,1
robot,calculate,1
teacher,pay,1
teacher,put,1
plan,make,1
robicsek,visit,1
teacher,read,1
teacher,increase,1
teacher,have,1
teacher,go,1
robot,cook,1
tb,take,1
realities,shadow,1
robot,estimate,1
plane,have,1
tea,sit,1
teacher,admire,1
robot,enter,1
teacher,assign,1
robot,create,1
teacher,beat,1
teacher,break,1
reality,become,1
reality,change,1
teacher,come,1
teacher,give,1
reality,construct,1
reality,end,1
study,find,1
soil,set,1
pursuit,consume,1
program,shape,1
principal,look,1
she,wed,1
she,wave,1
son,learn,1
she,wash,1
son,leave,1
son,say,1
she,walk,1
she,vomit,1
son,see,1
she,vacuum,1
program,spit,1
son,tutor,1
principal,come,1
she,understand,1
son,understand,1
prince,write,1
son,want,1
son,watch,1
son,hear,1
sheet,penetrate,1
somi,call,1
program,run,1
principles,be,1
son,ask,1
son,come,1
ship,deliver,1
principle,lose,1
shift,take,1
son,commit,1
son,design,1
shi'ites,allow,1
shermer,talk,1
son,give,1
son,go,1
sherlock,enter,1
principals,execute,1
sheikhs,start,1
shehu,want,1
principal,want,1
sheets,make,1
sheets,continue,1
program,take,1
song,ask,1
song,begin,1
song,contain,1
she,tickle,1
priest,give,1
she,tend,1
sorkin,put,1
sorona,cost,1
she,talk,1
programmer,write,1
prices,mean,1
prices,go,1
programmers,exchange,1
she,surround,1
prices,fail,1
price,mean,1
she,suggest,1
price,have,1
programmers,open,1
sorona,take,1
sort,attract,1
price,end,1
sorghum,lose,1
she,torture,1
sony,devise,1
song,hold,1
prince,start,1
she,tweet,1
she,trust,1
song,grow,1
song,hear,1
she,translate,1
she,transition,1
she,transgress,1
song,play,1
program,try,1
song,put,1
she,train,1
song,turn,1
songs,have,1
priests,teach,1
songs,start,1
priest,wear,1
songs,stop,1
principles,seem,1
printer,care,1
price,average,1
sides,take,1
sides,face,1
something,give,1
probability,throw,1
side,need,1
side,motivate,1
prize,have,1
prize,award,1
side,face,1
side,exaggerate,1
something,go,1
side,build,1
privacy,rule,1
prisoners,have,1
shuttle,retire,1
shuttle,end,1
shrub,have,1
shrimp,try,1
shrimp,harass,1
something,help,1
sides,need,1
sifry,start,1
ship,use,1
problem,arise,1
problem,have,1
something,catch,1
something,change,1
signals,transform,1
signals,tell,1
signals,inject,1
something,come,1
signals,go,1
signals,create,1
sign,happen,1
problem,figure,1
sign,'s,1
problem,collect,1
sight,excite,1
siftable,configure,1
something,emerge,1
problem,bug,1
something,get,1
problem,become,1
prisoner,cover,1
something,hit,1
something,knock,1
shrimp,eat,1
printhead,print,1
printhead,go,1
shoes,come,1
shoelaces,have,1
shivering,teach,1
printers,take,1
something,supply,1
something,take,1
printer,put,1
something,tie,1
shirt,say,1
printer,need,1
ships,start,1
something,turn,1
printer,lose,1
something,want,1
ships,get,1
printer,have,1
something,work,1
shoes,give,1
printing,go,1
shooting,take,1
something,reinforce,1
prison,abuse,1
show,work,1
priority,have,1
show,give,1
something,leave,1
printing,replace,1
something,make,1
program,make,1
something,say,1
something,strike,1
something,seem,1
program,manufacture,1
something,send,1
show,depict,1
shoulders,crush,1
printing,hijack,1
shot,catch,1
something,slip,1
she,subject,1
sort,bring,1
something,await,1
speaker,do,1
prego,have,1
she,receive,1
speaker,have,1
she,re,1
preferences,drive,1
preference,shape,1
speaker,produce,1
programs,rearrange,1
speaker,try,1
programs,start,1
prefects,decide,1
speakers,learn,1
predock,design,1
programs,stop,1
speaking,have,1
predictions,rein,1
speaking,raise,1
she,radiate,1
she,push,1
speaker,find,1
preparer,do,1
president,follow,1
spanish,sink,1
she,release,1
spacex,launch,1
she,relax,1
presidency,mean,1
programs,give,1
spain,have,1
spammers,try,1
she,reinterpret,1
preservation,depend,1
presentation,rat,1
she,regrew,1
she,recognize,1
span,predict,1
spaniards,seem,1
presentation,bring,1
present,say,1
spanish,have,1
presence,seem,1
prerogatives,keep,1
specialist,tell,1
prediction,tell,1
prediction,bring,1
predecessor,take,1
species,know,1
she,notice,1
she,move,1
species,leave,1
she,miss,1
she,mind,1
species,lose,1
species,perform,1
species,propagate,1
she,manufacture,1
she,manage,1
programs,tune,1
progress,go,1
progress,lead,1
she,light,1
species,record,1
species,reduce,1
species,seem,1
she,lift,1
she,open,1
she,organize,1
she,paint,1
she,plead,1
she,purchase,1
species,compose,1
predators,see,1
she,program,1
species,create,1
species,diagnose,1
she,prep,1
species,discover,1
she,pied,1
preacher,deliver,1
she,perform,1
species,find,1
predators,follow,1
she,pay,1
predator,go,1
she,park,1
predator,enter,1
precipitation,tell,1
programs,contribute,1
spacex,fire,1
prey,move,1
sound,cause,1
press,use,1
she,squirt,1
press,take,1
she,squint,1
she,squeeze,1
sound,induce,1
she,spread,1
she,sprain,1
she,spend,1
sound,move,1
sound,recall,1
press,have,1
she,sort,1
press,call,1
president,vouchsafe,1
sound,see,1
sound,turn,1
sounds,combine,1
sounds,tend,1
she,stalk,1
press,want,1
president,get,1
sound,capture,1
sort,come,1
sort,get,1
sort,need,1
sort,peel,1
sort,transform,1
sort,warp,1
sorts,go,1
prestige,lose,1
sorts,plaster,1
she,stretch,1
sorts,sequester,1
pressure,ravage,1
pressure,produce,1
pressure,go,1
programmers,write,1
soul,kneel,1
she,step,1
soul,step,1
pressure,force,1
soup,want,1
president,use,1
president,tell,1
president,talk,1
space,make,1
she,sample,1
programs,'s,1
she,root,1
she,roll,1
space,save,1
she,risk,1
she,rewrite,1
programs,authorize,1
president,kiss,1
she,request,1
president,have,1
space,use,1
president,greet,1
spaces,disturb,1
president,give,1
spaces,reach,1
she,replace,1
she,remember,1
programming,tolerate,1
space,equal,1
space,create,1
she,serve,1
she,sing,1
she,sign,1
she,shut,1
president,say,1
source,leak,1
president,need,1
she,shape,1
she,shake,1
president,leave,1
president,launch,1
president,lay,1
she,seek,1
sources,tell,1
sousa,romanticize,1
programming,have,1
she,secure,1
she,secrete,1
soviets,go,1
something,bother,1
something,allow,1
species,share,1
snowden,reveal,1
snowden,have,1
some,leave,1
some,look,1
snowden,end,1
some,love,1
producers,see,1
snowball,try,1
snowball,pack,1
some,mimic,1
some,not,1
some,notice,1
snow,obscure,1
some,place,1
some,play,1
some,predict,1
snow,melt,1
some,puncture,1
some,pursue,1
snakes,include,1
product,contain,1
snowden,shin,1
products,back,1
product,do,1
societies,give,1
production,use,1
societies,fail,1
societies,do,1
societies,develop,1
production,see,1
so,let,1
so,go,1
production,reach,1
some,horrify,1
snps,represent,1
snowfall,become,1
production,direct,1
some,imagine,1
some,inhibit,1
snowden,start,1
some,innate,1
some,kill,1
product,work,1
snakes,have,1
some,receive,1
smokers,tell,1
smith,understand,1
procrastination,give,1
slide,go,1
some,understand,1
procrastinating,cause,1
some,use,1
slide,dismantle,1
sleep,come,1
sledges,weigh,1
processor,get,1
sled,weigh,1
slaves,cost,1
professors,have,1
some,want,1
slave,use,1
somebody,alert,1
procession,move,1
slave,have,1
professors,need,1
slate,receive,1
slide,show,1
procrastinator,get,1
smacking,stir,1
some,send,1
some,saw,1
producer,remind,1
smith,tell,1
smith,play,1
smiling,help,1
smile,generate,1
smil,try,1
smell,have,1
some,shut,1
some,transform,1
smell,emit,1
smartphone,have,1
smarter,go,1
procrastinator,have,1
some,start,1
some,take,1
smallpox,make,1
smallpox,kill,1
products,appear,1
some,happen,1
processing,accompany,1
soldiers,pray,1
soldiers,shoot,1
soldiers,take,1
soldiers,use,1
solution,award,1
solution,call,1
professor,leave,1
solution,come,1
software,crash,1
solution,fly,1
solution,go,1
solution,mine,1
solutions,ai,1
solutions,base,1
solutions,go,1
professor,put,1
software,build,1
solutions,need,1
professor,have,1
solutions,save,1
soldiers,restrain,1
soldiers,keep,1
societies,have,1
software,impose,1
solar,beat,1
solar,have,1
solarcity,raise,1
solberg,get,1
soldier,fold,1
soil,make,1
soil,do,1
soldier,give,1
soil,contain,1
soldier,tell,1
soldiers,begin,1
soil,begin,1
soho,have,1
soldiers,collect,1
soldiers,conceal,1
soldiers,do,1
soldiers,erect,1
soldiers,go,1
software,tell,1
solzhenitsyn,depict,1
software,allow,1
professor,answer,1
solzhenitsyn,say,1
society,reach,1
some,drive,1
society,progress,1
society,perceive,1
some,explain,1
society,open,1
society,have,1
professor,take,1
society,face,1
society,cure,1
society,begin,1
products,serve,1
some,find,1
some,force,1
some,generalize,1
societies,perceive,1
products,have,1
some,get,1
products,cost,1
society,recapture,1
profession,see,1
society,require,1
professions,have,1
socrates,call,1
some,ask,1
sockets,leave,1
some,beat,1
some,believe,1
sociologists,call,1
some,break,1
society,value,1
society,stampede,1
some,deserve,1
some,condemn,1
society,solve,1
some,contain,1
professionals,hat,1
some,control,1
society,say,1
some,create,1
some,democratize,1
sky,make,1
skippy,load,1
signature,have,1
sister,chase,1
sister,ask,1
problems,lack,1
singing,let,1
someone,help,1
someone,instal,1
problems,have,1
someone,lean,1
someone,learn,1
problems,elude,1
problems,cost,1
singing,be,1
singers,have,1
someone,need,1
someone,notice,1
singer,go,1
program,execute,1
someone,pat,1
someone,pay,1
simulations,recalibrate,1
someone,hand,1
sister,have,1
someone,call,1
someone,find,1
someone,choose,1
someone,close,1
someone,come,1
site,document,1
someone,commit,1
problems,solve,1
site,bear,1
sisters,use,1
sisters,learn,1
sisters,have,1
program,delay,1
someone,contribute,1
sisters,fetch,1
problems,seem,1
someone,draw,1
someone,fail,1
someone,figure,1
problems,lend,1
someone,finance,1
someone,phone,1
simpson,need,1
simplifications,have,1
program,have,1
program,instruct,1
simon,do,1
someone,teach,1
program,know,1
silk,suppose,1
silk,put,1
problem,seem,1
silk,follow,1
silas,have,1
sikhs,suffer,1
someone,wash,1
sikhs,give,1
problem,save,1
problem,loom,1
signature,sin,1
someplace,yield,1
somerset,have,1
somerset,undergo,1
something,absorb,1
someone,switch,1
someone,sue,1
someone,stop,1
problem,solve,1
someone,pick,1
someone,poison,1
someone,program,1
someone,protect,1
problems,afford,1
someone,recognize,1
someone,report,1
simplicity,get,1
someone,saw,1
someone,steal,1
someone,sell,1
someone,send,1
someone,smile,1
someone,smoke,1
someone,solve,1
simonides,have,1
simonides,close,1
someone,stand,1
site,know,1
site,separate,1
processes,use,1
skillman,introduce,1
skill,help,1
somebody,follow,1
skill,enable,1
process,require,1
skill,counteract,1
somebody,grab,1
process,preserve,1
skill,chip,1
somebody,help,1
skiing,paralyze,1
profits,deliver,1
skies,go,1
somebody,hit,1
sketches,bring,1
somebody,know,1
skein,invent,1
somebody,launch,1
somebody,like,1
process,invent,1
somebody,find,1
profit,go,1
site,take,1
somebody,fake,1
skins,resemble,1
somebody,bother,1
somebody,bring,1
processes,offer,1
skin,start,1
somebody,click,1
skin,show,1
processes,get,1
skin,serve,1
skin,seem,1
somebody,count,1
skin,promote,1
somebody,crack,1
somebody,decide,1
somebody,eat,1
skin,get,1
somebody,enter,1
skills,increase,1
process,start,1
somebody,move,1
process,inspire,1
process,have,1
skein,come,1
process,catalyze,1
somebody,think,1
somebody,visit,1
process,bring,1
sites,understand,1
process,allow,1
sites,have,1
program,capture,1
program,continue,1
site,want,1
site,visit,1
procedure,take,1
somebody,win,1
somebody,write,1
someone,access,1
someone,attack,1
someone,be,1
someone,become,1
procedure,have,1
process,feed,1
situation,bring,1
somebody,stick,1
six,need,1
sizes,go,1
process,happen,1
somebody,quote,1
size,have,1
profits,have,1
somebody,rank,1
profound,yearn,1
sixteens,follow,1
sivers,invent,1
somebody,smuggle,1
somebody,record,1
somebody,rewire,1
process,go,1
program,beat,1
process,give,1
program,call,1
somebody,show,1
situations,have,1
she,let,1
species,solve,1
study,bode,1
secretary,call,1
poor,drink,1
strickland,turn,1
strieber,play,1
poor,do,1
strieber,write,1
psychologist,do,1
secretary,ask,1
secretaries,get,1
secret,involve,1
secret,impact,1
psychologists,ask,1
strings,affect,1
second,modify,1
strings,play,1
strip,contain,1
poor,borrow,1
strip,signify,1
psychologists,attempt,1
second,have,1
secretary,bring,1
strickland,say,1
prototypes,have,1
poor,earn,1
section,go,1
street,take,1
poor,learn,1
province,have,1
street,unpaved,1
secrets,remind,1
psyche,traumatize,1
secretary,use,1
psychiatrists,begin,1
poor,get,1
streets,have,1
psychiatrists,connect,1
strength,increase,1
secretary,set,1
poor,exercise,1
strength,start,1
psychiatrists,lay,1
stress,test,1
secretary,get,1
psychologists,call,1
psychologists,create,1
stripes,represent,1
psychologists,figure,1
strongman,tell,1
structure,contain,1
search,end,1
structure,design,1
structure,start,1
sean,go,1
psychologists,sussed,1
pollinators,meet,1
psychologists,tell,1
seals,live,1
structure,use,1
seals,have,1
structures,build,1
seals,eat,1
psychologists,train,1
seals,contain,1
seal,take,1
seal,have,1
structures,contain,1
search,take,1
seas,go,1
psychologists,study,1
stroman,kill,1
polyp,tell,1
second,give,1
psychologists,go,1
stroke,have,1
polyp,continue,1
pollution,produce,1
psychologists,interview,1
psychologists,need,1
stroman,receive,1
seas,nurture,1
second,empower,1
sebastian,teach,1
strongman,give,1
psychologists,poll,1
psychologists,show,1
seattle,go,1
seater,do,1
strongman,save,1
poor,make,1
street,raise,1
seal,grab,1
stories,see,1
prosecutors,incentivized,1
stories,start,1
stories,take,1
prosecutors,make,1
population,commence,1
seer,have,1
stories,teach,1
stories,tell,1
seeing,move,1
seeds,spread,1
prospect,inform,1
storm,make,1
seeds,mother,1
storm,mount,1
story,begin,1
seed,weigh,1
security,mean,1
prosthetists,cast,1
story,help,1
stories,show,1
stories,move,1
street,figure,1
prosecutors,hand,1
stores,generate,1
prosecutors,drop,1
stores,lose,1
stories,become,1
self,introduce,1
stories,begin,1
self,have,1
self,go,1
stories,bother,1
stories,change,1
stories,do,1
stories,form,1
prosecutors,get,1
stories,get,1
selection,make,1
stories,help,1
population,exceed,1
stories,infuse,1
population,cross,1
population,catch,1
story,inspire,1
story,pivot,1
popcorn,illustrate,1
sector,starve,1
strands,do,1
sector,put,1
strands,require,1
poor,smoke,1
stranger,come,1
strangers,find,1
poor,save,1
strangers,show,1
strategy,mean,1
strategy,require,1
sector,play,1
stratosphere,have,1
sector,pay,1
prototype,take,1
straw,roll,1
poor,pay,1
stream,run,1
streamers,make,1
strands,bind,1
strains,go,1
strain,go,1
protein,have,1
security,have,1
security,destroy,1
prosthetists,use,1
story,reflect,1
protein,go,1
story,seem,1
pop,graze,1
story,sum,1
story,take,1
storytelling,have,1
proteins,find,1
story,travel,1
story,turn,1
storycorps,travel,1
storytelling,change,1
protons,begin,1
sectors,like,1
protons,have,1
psychologists,try,1
structures,mean,1
store,know,1
scientists,stop,1
politicians,begin,1
scientists,recognize,1
politicians,accomplish,1
students,net,1
students,pass,1
politician,do,1
students,post,1
students,practice,1
political,have,1
students,prepare,1
polio,strike,1
puppet,have,1
students,read,1
students,refuse,1
students,run,1
policymakers,understand,1
students,see,1
students,show,1
scientists,put,1
students,memorize,1
scientists,stymie,1
publishers,change,1
puppet,give,1
scientists,throw,1
politicians,lack,1
students,go,1
students,hand,1
politicians,have,1
students,hijack,1
students,isolate,1
students,keep,1
pulse,generate,1
students,know,1
scientists,tend,1
students,learn,1
students,leave,1
pundits,tell,1
students,match,1
politicians,frame,1
scientists,take,1
politicians,do,1
scientists,suppose,1
students,start,1
scientists,pull,1
scientists,play,1
scientists,persuade,1
policies,block,1
puppets,bring,1
studies,start,1
policeman,go,1
police,warn,1
scientists,grow,1
scientists,go,1
studies,tell,1
studio,do,1
studio,know,1
studio,look,1
studio,pardon,1
scientists,explore,1
puppets,have,1
police,tell,1
purchase,include,1
scientists,engineer,1
purpose,inspire,1
studios,use,1
studies,show,1
policies,continue,1
scientists,help,1
students,weigh,1
students,teach,1
scientists,measure,1
students,throw,1
students,train,1
students,try,1
students,understand,1
students,want,1
students,watch,1
puppeteer,shake,1
studies,need,1
scientists,look,1
policymakers,play,1
studies,have,1
policy,change,1
policy,cause,1
scientists,like,1
scientists,learn,1
scientists,know,1
publishers,cut,1
scientists,try,1
seal,come,1
script,exhibit,1
student,build,1
psychology,work,1
student,come,1
screw,use,1
screw,deliver,1
public,care,1
public,decide,1
screenwriters,know,1
screenshots,exist,1
public,do,1
pollen,carry,1
screen,supplement,1
politics,work,1
student,follow,1
public,go,1
public,saw,1
politics,get,1
student,let,1
soil,resist,1
script,describe,1
pollen,find,1
students,form,1
script,have,1
sea,swallow,1
sculpture,provide,1
stubbornness,bring,1
sculpture,have,1
scripts,use,1
scripts,occupy,1
stucco,cover,1
scripts,encode,1
script,use,1
pollen,tend,1
student,'s,1
script,touch,1
script,share,1
psychologists,want,1
pollen,produce,1
pollen,have,1
psychology,orchestrate,1
psychology,tell,1
student,be,1
politics,expand,1
screen,see,1
screen,replace,1
screen,have,1
scorpion,sting,1
students,cut,1
students,discuss,1
students,dissect,1
scorpion,say,1
public,want,1
students,do,1
students,enjoy,1
scorpion,lull,1
publisher,end,1
scores,consider,1
politicians,say,1
score,determine,1
students,experience,1
scientology,have,1
scientists,want,1
students,fail,1
politicians,overawe,1
students,find,1
students,come,1
public,shake,1
public,see,1
scott,like,1
student,pay,1
politics,build,1
screen,get,1
screen,draw,1
screen,come,1
student,record,1
scott,spend,1
scott,say,1
scott,imagine,1
scorpions,follow,1
scott,call,1
student,watch,1
student,write,1
students,afford,1
students,attract,1
students,bring,1
politicians,tell,1
scott,aggregate,1
store,make,1
self,keep,1
practitioners,strive,1
she,chew,1
sprout,modify,1
spyfish,send,1
she,change,1
squadrons,destroy,1
power,equal,1
power,eliminate,1
squadrons,seek,1
squiggles,use,1
she,care,1
project,punctuate,1
she,capitulate,1
power,drop,1
project,put,1
she,buy,1
projection,show,1
power,drive,1
she,breathe,1
she,break,1
power,drift,1
she,chase,1
she,choke,1
she,cough,1
she,claim,1
power,have,1
she,contain,1
she,contact,1
spot,represent,1
project,mean,1
spots,change,1
she,consume,1
she,console,1
she,complete,1
she,command,1
spots,lead,1
spotter,turn,1
project,need,1
she,collect,1
spouse,agree,1
sprawl,pass,1
spread,require,1
spreadsheets,spread,1
project,promise,1
projects,answer,1
she,blame,1
projects,fail,1
she,bed,1
stage,take,1
poverty,breed,1
she,achieve,1
